Date,Country,MV_USD,PnL_USD,Country_Ret_USD
2025-06-11,JP,0.0,0.0,
2025-06-12,US,5128865.2,-12877.199999999975,-0.0025044428519017154
2025-06-12,HK,2375277.146500846,-27227.786156825445,-0.011333082312012502
2025-06-12,JP,0.0,0.0,
2025-06-13,US,5135850.4,6985.199999999881,0.0013619386994222198
2025-06-13,HK,2357178.1980775706,-17996.06085385419,-0.00757673285915051
2025-06-13,JP,0.0,0.0,
2025-06-14,US,5135850.4,0.0,0.0
2025-06-14,HK,2357178.1980775706,0.0,0.0
2025-06-14,JP,0.0,0.0,
2025-06-16,US,5239596.2,103745.8000000002,0.020200315803591204
2025-06-16,HK,2368489.851232902,11389.696096188862,0.004832079821202274
2025-06-16,JP,0.0,0.0,
2025-06-17,US,3909841.6,-50474.59999999996,-0.009633299604271024
2025-06-17,HK,2356967.282565143,-11401.855106524301,-0.004814222126595274
2025-06-17,JP,0.0,0.0,
2025-06-18,US,3921066.2,11224.59999999989,0.002870857990768703
2025-06-18,HK,2310710.147490518,-46257.13507462478,-0.019625700966150895
2025-06-18,JP,0.0,0.0,
2025-06-19,US,3296736.2,0.0,0.0
2025-06-19,HK,2240107.5824051197,-70576.0358420758,-0.03054335750889701
2025-06-19,JP,0.0,0.0,
2025-06-20,US,3311205.2,14469.000000000036,0.004388886195989852
2025-06-20,HK,2270157.2830093317,29995.540432139216,0.013389899426472155
2025-06-20,JP,0.0,0.0,
2025-06-21,US,3311205.2,0.0,0.0
2025-06-21,HK,2270157.2830093317,0.0,0.0
2025-06-21,JP,0.0,0.0,
2025-06-23,US,3258953.6,-52251.600000000064,-0.01578023615087342
2025-06-23,HK,2294464.8700174773,24345.096895752984,0.01072414644548695
2025-06-23,JP,0.0,0.0,
2025-06-24,US,3298840.2,39886.59999999996,0.012239081894262004
2025-06-24,HK,2310339.18038026,15886.018273289812,0.0069236620453397525
2025-06-24,JP,0.0,0.0,
2025-06-25,US,4274704.0,-53586.19999999989,-0.016243951434810295
2025-06-25,HK,2356076.814355976,45790.68286145899,0.01982035135701444
2025-06-25,JP,0.0,0.0,
2025-06-26,US,4295059.8,20355.79999999983,0.00476192035752647
2025-06-26,HK,2308375.8956986237,-48046.172966728765,-0.020389459768530138
2025-06-26,JP,0.0,0.0,
2025-06-27,US,4307584.0,12524.200000000055,0.002915954744099269
2025-06-27,HK,2312209.1472862754,3968.5774310269535,0.001719308413020323
2025-06-27,JP,0.0,0.0,
2025-06-28,US,4307584.0,0.0,0.0
2025-06-28,HK,2312209.1472862754,0.0,0.0
2025-06-28,JP,0.0,0.0,
2025-06-30,US,4780650.2,-16416.79999999998,-0.0038111386800582367
2025-06-30,HK,2361475.1992622833,49366.20054132062,0.021351156268424
2025-06-30,JP,0.0,0.0,
2025-07-01,US,4966078.0,-64861.2000000001,-0.013567443190049773
2025-07-01,HK,2361354.991257975,0.0,0.0
2025-07-01,JP,0.0,0.0,
2025-07-02,US,5355378.2,-65260.79999999989,-0.013141315943889698
2025-07-02,HK,2342783.1037481837,-19215.673790641787,-0.008135344511339793
2025-07-02,JP,0.0,0.0,
2025-07-03,US,5432061.8,76683.59999999983,0.014318988713066022
2025-07-03,HK,2280421.125310893,-61753.16482147252,-0.026365742755199737
2025-07-03,JP,0.0,0.0,
2025-07-04,US,5432061.8,0.0,0.0
2025-07-04,HK,2362462.8513861494,-528.817352480597,-0.00023183256661002231
2025-07-04,JP,0.0,0.0,
2025-07-05,US,5432061.8,0.0,0.0
2025-07-05,HK,2362462.8513861494,0.0,0.0
2025-07-05,JP,0.0,0.0,
2025-07-07,US,5537976.8,105915.00000000029,0.01949812132107928
2025-07-07,HK,2388430.2450507293,26599.40343418986,0.011262196667727513
2025-07-07,JP,0.0,0.0,
2025-07-08,US,6101419.4,-30941.400000000252,-0.005587130664758339
2025-07-08,HK,3123539.409518422,54944.07423930075,0.02300426162880623
2025-07-08,JP,0.0,0.0,
2025-07-09,US,6034786.0,-66633.39999999979,-0.010920967013019919
2025-07-09,HK,3166573.287457672,-44519.23970810627,-0.014252527411216338
2025-07-09,JP,0.0,0.0,
2025-07-10,US,7249227.0,-23359.000000000025,-0.0038707254905144995
2025-07-10,HK,2475097.929638668,10263.191275249235,0.00324116949879425
2025-07-10,JP,0.0,0.0,
2025-07-11,US,6690658.0,-114292.99999999994,-0.01576623273074494
2025-07-11,HK,2619229.059269567,33529.86208510306,0.013546537386540825
2025-07-11,JP,0.0,0.0,
2025-07-12,US,6690658.0,0.0,0.0
2025-07-12,HK,2619229.059269567,0.0,0.0
2025-07-12,JP,0.0,0.0,
2025-07-14,US,7704960.0,207571.99999999956,0.031024153379234094
2025-07-14,HK,2659660.1778459274,40441.14243518066,0.01544015291903171
2025-07-14,JP,0.0,0.0,
2025-07-15,US,7678701.0,-26258.999999999694,-0.003408064415649101
2025-07-15,HK,3204659.935005462,149127.68354790015,0.05607148953976343
2025-07-15,JP,0.0,0.0,
2025-07-16,US,7936287.0,257585.99999999997,0.03354551765982292
2025-07-16,HK,3590557.1032190835,-4067.1618158021683,-0.0012691220995157864
2025-07-16,JP,0.0,0.0,
2025-07-17,US,8794540.7,27569.600000000108,0.003473866305490226
2025-07-17,HK,3595268.618947233,4757.318591218347,0.001324969675139758
2025-07-17,JP,0.0,0.0,
2025-07-18,US,8648634.2,-145906.4999999999,-0.016590576469786525
2025-07-18,HK,3641028.5811907863,45164.30020577166,0.01256006808838731
2025-07-18,JP,0.0,0.0,
2025-07-19,US,8648634.2,0.0,0.0
2025-07-19,HK,3641028.5811907863,0.0,0.0
2025-07-19,JP,0.0,0.0,
2025-07-21,US,9779297.15,-253138.05000000022,-0.029269135929000236
2025-07-21,HK,2843112.5283688433,31841.290551026155,0.008744913497793272
2025-07-21,JP,0.0,0.0,
2025-07-22,US,8418540.2,-149798.85000000006,-0.015317956669309312
2025-07-22,HK,3592713.2962333895,-8930.66442318269,-0.0031415818155743937
2025-07-22,JP,0.0,0.0,
2025-07-23,US,9072389.8,29484.500000000102,0.0035023292993243776
2025-07-23,HK,3856916.6619861885,52244.10162244648,0.01454229534937328
2025-07-23,JP,0.0,0.0,
2025-07-24,US,9425985.6,-97703.79999999999,-0.01076935649303781
2025-07-24,HK,4127879.304906834,20498.30347852734,0.00531451069508114
2025-07-24,JP,0.0,0.0,
2025-07-25,US,9413326.999999998,-12658.600000000046,-0.001342947097224512
2025-07-25,HK,4084561.707057517,-43070.6136328693,-0.0104347020971251
2025-07-25,JP,0.0,0.0,
2025-07-26,US,9413326.999999998,0.0,0.0
2025-07-26,HK,4084561.707057517,0.0,0.0
2025-07-26,JP,0.0,0.0,
2025-07-28,US,9389718.6,-23613.500000000084,-0.002508517976694114
2025-07-28,HK,4058863.529178066,-25906.108077619567,-0.006342122170449821
2025-07-28,JP,0.0,0.0,
2025-07-29,US,9327161.200000001,-62548.90000000029,-0.006661424337040334
2025-07-29,HK,4567556.609483162,14934.680653406842,0.003679372756791033
2025-07-29,JP,0.0,0.0,
2025-07-30,US,9382506.200000001,55343.3000000004,0.005933563151026101
2025-07-30,HK,4481508.704246509,-85803.73699018659,-0.01878648288115657
2025-07-30,JP,0.0,0.0,
2025-07-31,US,9356065.399999999,-26442.500000000033,-0.0028182768480344875
2025-07-31,HK,4389053.081843472,-92632.58330491271,-0.020669138852210358
2025-07-31,JP,0.0,0.0,
2025-08-01,US,8072693.300000001,-320172.1,-0.03422080610937158
2025-08-01,HK,4094189.2185195223,-27844.304569075553,-0.006344527509401052
2025-08-01,JP,0.0,0.0,
2025-08-02,US,8072693.300000001,0.0,0.0
2025-08-02,HK,4094189.2185195223,0.0,0.0
2025-08-02,JP,0.0,0.0,
2025-08-04,US,8104984.9,32294.999999999924,0.0040005235922935325
2025-08-04,HK,4208526.470120475,114081.8218808284,0.027862587403611975
2025-08-04,JP,0.0,0.0,
2025-08-05,US,7987217.600000001,-117760.49999999991,-0.014529391658706224
2025-08-05,HK,4214025.909818992,5408.167025078352,0.0012850221511179847
2025-08-05,JP,0.0,0.0,
2025-08-06,US,8085994.4,98768.3000000001,0.012365795568158817
2025-08-06,HK,4306256.15008033,92531.01860356178,0.02195943392518648
2025-08-06,JP,0.0,0.0,
2025-08-07,US,7321844.699999999,18248.39999999978,0.0022567910756900573
2025-08-07,HK,4383319.082908273,76843.45257704616,0.01784369846094679
2025-08-07,JP,0.0,0.0,
2025-08-08,US,7287949.0,-33899.09999999982,-0.004629857828041589
2025-08-08,HK,4319654.477260096,-63709.3409557751,-0.014534349325743682
2025-08-08,JP,0.0,0.0,
2025-08-09,US,7287949.0,0.0,0.0
2025-08-09,HK,4319654.477260096,0.0,0.0
2025-08-09,JP,0.0,0.0,
2025-08-11,US,8571417.7,-33234.69999999998,-0.004560226752410038
2025-08-11,HK,4298435.67764505,-21064.768065516917,-0.004876667644851165
2025-08-11,JP,0.0,0.0,
2025-08-12,US,8653924.2,82509.89999999975,0.009626167209188715
2025-08-12,HK,4245080.719904032,-53311.09074903075,-0.012402566610355398
2025-08-12,JP,0.0,0.0,
2025-08-13,US,8663286.8,9362.600000000271,0.0010818906872329987
2025-08-13,HK,4403367.269290465,157583.47404249277,0.037115284631041655
2025-08-13,JP,0.0,0.0,
2025-08-14,US,8643957.8,-19320.499999999833,-0.002230158188921995
2025-08-14,HK,4354297.37977087,-48610.05084452839,-0.011040443527502036
2025-08-14,JP,0.0,0.0,
2025-08-15,US,8694248.3,50281.99999999985,0.005817011276940736
2025-08-15,HK,4325523.973413343,-36887.652342339396,-0.008455793608414822
2025-08-15,JP,0.0,0.0,
2025-08-16,US,8694248.3,0.0,0.0
2025-08-16,HK,4325523.973413343,0.0,0.0
2025-08-16,JP,0.0,0.0,
2025-08-18,US,8601941.9,-92313.20000000008,-0.010617732185081495
2025-08-18,HK,4297852.631342886,-33138.60878804775,-0.007651506768470377
2025-08-18,JP,0.0,0.0,
2025-08-19,US,7978114.4,-115230.69999999997,-0.013395893780682238
2025-08-19,HK,4240590.02301342,-59895.11353383173,-0.013927524833144748
2025-08-19,JP,0.0,0.0,
2025-08-20,US,8016254.600000001,38147.00000000004,0.0047814556281619664
2025-08-20,HK,4315568.311992789,63875.88957381908,0.01502363840737975
2025-08-20,JP,0.0,0.0,
2025-08-21,US,8000986.2,-15271.79999999989,-0.0019051041617365663
2025-08-21,HK,4223275.7362572085,-85276.87387412513,-0.019792464335610317
2025-08-21,JP,0.0,0.0,
2025-08-22,US,8786610.2,170772.0999999998,0.021343881333028645
2025-08-22,HK,4284915.346517494,62558.38958546001,0.014815987900491236
2025-08-22,JP,0.0,0.0,
2025-08-23,US,8786610.2,0.0,0.0
2025-08-23,HK,4284915.346517494,0.0,0.0
2025-08-23,JP,0.0,0.0,
2025-08-25,US,10453221.6,-90480.10000000006,-0.010297497890597227
2025-08-25,HK,4425779.896782899,141796.5366159338,0.033099226746391326
2025-08-25,JP,0.0,0.0,
2025-08-26,US,10489134.9,35911.59999999996,0.0034354576392028225
2025-08-26,HK,4389980.531821117,-37442.24246218319,-0.008456893405271025
2025-08-26,JP,0.0,0.0,
2025-08-27,US,10543158.9,54030.80000000004,0.005151120708724992
2025-08-27,HK,5117648.079228982,-33976.68313191565,-0.007720656838962463
2025-08-27,JP,0.0,0.0,
2025-08-28,US,10128984.69,171443.70000000016,0.016261132135644868
2025-08-28,HK,4842813.080177048,-44834.34938233383,-0.008750200577663698
2025-08-28,JP,0.0,0.0,
2025-08-29,US,10084280.7,-44703.99000000013,-0.004413471968630267
2025-08-29,HK,4876793.912717739,40144.31451395582,0.008300025399579178
2025-08-29,JP,0.0,0.0,
2025-08-30,US,10084280.7,0.0,0.0
2025-08-30,HK,4876793.912717739,0.0,0.0
2025-08-30,JP,0.0,0.0,
2025-09-01,US,10788844.5,0.0,0.0
2025-09-01,HK,5193962.6746580135,439987.1832823717,0.09023643945539588
2025-09-01,JP,0.0,0.0,
2025-09-02,US,10753075.03,-35769.470000000045,-0.003315412507799148
2025-09-02,HK,4831571.939125653,12024.610673199648,0.002315413106127283
2025-09-02,JP,0.0,0.0,
2025-09-03,US,9378657.65,123314.41999999963,0.01146782847287541
2025-09-03,HK,5842062.205388532,-22734.550445310473,-0.0047120474443447125
2025-09-03,JP,0.0,0.0,
2025-09-04,US,9375538.55,-3130.999999999711,-0.0003338430846763793
2025-09-04,HK,5700240.799486362,-147146.49323050358,-0.025164485583805934
2025-09-04,JP,0.0,0.0,
2025-09-05,US,9387353.35,11824.999999999862,0.001261260879781656
2025-09-05,HK,6588525.697551822,133566.74533646542,0.02343126252414869
2025-09-05,JP,0.0,0.0,
2025-09-06,US,9387353.35,0.0,0.0
2025-09-06,HK,6588525.697551822,0.0,0.0
2025-09-06,JP,0.0,0.0,
2025-09-08,US,9409925.0,22564.850000000144,0.002403749934479684
2025-09-08,HK,6807454.158414571,217390.74890411945,0.032987656627156574
2025-09-08,JP,0.0,0.0,
2025-09-09,US,9950126.4,142879.0000000002,0.015183861720470695
2025-09-09,HK,6938530.397464227,126621.58274103199,0.018588267427678027
2025-09-09,JP,0.0,0.0,
2025-09-10,US,9984959.4,34826.19999999971,0.0035000761397362455
2025-09-10,HK,6847216.899481799,-96579.21043960805,-0.013908704822368577
2025-09-10,JP,0.0,0.0,
2025-09-11,US,10098312.4,113356.40000000017,0.011352715164770742
2025-09-11,HK,7380969.596831534,19879.069795344323,0.002904057334737383
2025-09-11,JP,0.0,0.0,
2025-09-12,US,10907594.4,50585.39999999989,0.005009292443755245
2025-09-12,HK,7549944.822166542,168027.63081737206,0.022762058481810496
2025-09-12,JP,0.0,0.0,
2025-09-13,US,10907594.4,0.0,0.0
2025-09-13,HK,7549944.822166542,0.0,0.0
2025-09-13,JP,0.0,0.0,
2025-09-15,US,11050021.7,142432.40000000023,0.013058094642756448
2025-09-15,HK,6306399.574706511,110736.22779531241,0.014651338780854877
2025-09-15,JP,0.0,0.0,
2025-09-16,US,11058220.7,8188.7999999992935,0.0007410664179962009
2025-09-16,HK,5947462.50739926,28296.950824788506,0.004486900553448965
2025-09-16,JP,0.0,0.0,
2025-09-17,US,7682718.8,25351.200000000576,0.002292520712667688
2025-09-17,HK,6162057.13159445,214961.30988204305,0.03614559380348896
2025-09-17,JP,0.0,0.0,
2025-09-18,US,7841826.0,159113.99999999985,0.020710636968777233
2025-09-18,HK,6119205.552091323,-45608.90561530571,-0.007398260876820072
2025-09-18,JP,0.0,0.0,
2025-09-19,US,7856469.6,14636.800000000048,0.0018665040514798529
2025-09-19,HK,7097790.733536475,42020.75009954132,0.006867133161024577
2025-09-19,JP,0.0,0.0,
2025-09-20,US,7856469.6,0.0,0.0
2025-09-20,HK,7097790.733536475,0.0,0.0
2025-09-20,JP,0.0,0.0,
2025-09-22,US,7866146.1,9674.800000000041,0.0012314437008704316
2025-09-22,HK,7070689.50707248,-29539.105782798644,-0.004160303476611552
2025-09-22,JP,0.0,0.0,
2025-09-23,US,7873253.9,7114.599999999856,0.0009044581564534957
2025-09-23,HK,7027011.362864023,-48337.56357848179,-0.006831827529781769
2025-09-23,JP,0.0,0.0,
2025-09-24,US,7904209.3,30941.799999999937,0.003929988844891683
2025-09-24,HK,7229058.0478576375,207595.4411053234,0.029565840157816346
2025-09-24,JP,0.0,0.0,
2025-09-25,US,7914909.2,10715.200000000237,0.0013556321186991133
2025-09-25,HK,7280710.197051579,53864.56813133313,0.0074533995739135455
2025-09-25,JP,0.0,0.0,
2025-09-26,US,7966924.8,52008.799999999894,0.00657099136399441
2025-09-26,HK,6994629.05774927,-281534.68367040914,-0.03869273612793627
2025-09-26,JP,0.0,0.0,
2025-09-27,US,7966924.8,0.0,0.0
2025-09-27,HK,6994629.05774927,0.0,0.0
2025-09-27,JP,0.0,0.0,
2025-09-29,US,7989114.1,22187.599999999882,0.0027849641558057494
2025-09-29,HK,7488561.192561158,156919.95674855693,0.022427719331117937
2025-09-29,JP,0.0,0.0,
2025-09-30,US,6924316.8,-25148.79999999969,-0.0031478834430465445
2025-09-30,HK,7617814.474896479,131755.1074142633,0.017600061787724837
2025-09-30,JP,0.0,0.0,
2025-10-01,US,5931381.4,73877.79999999964,0.010669326972445806
2025-10-01,HK,7618832.520314244,0.0,0.0
2025-10-01,JP,0.0,0.0,
2025-10-02,US,5976803.0,45421.60000000012,0.007657845101648686
2025-10-02,HK,7770932.624043544,151150.42961054028,0.019836581381679187
2025-10-02,JP,0.0,0.0,
2025-10-03,US,5977872.4,1065.9999999999254,0.00017835622154518472
2025-10-03,HK,7734151.0150190955,-35303.700754542115,-0.004543909713878393
2025-10-03,JP,0.0,0.0,
2025-10-04,US,5977872.4,0.0,0.0
2025-10-04,HK,7734151.0150190955,0.0,0.0
2025-10-04,JP,0.0,0.0,
2025-10-06,US,6048193.0,70330.79999999994,0.01176518923354736
2025-10-06,HK,7629364.942506654,-106148.23374881542,-0.013722196747675714
2025-10-06,JP,0.0,0.0,
2025-10-07,US,6013912.8,-34286.99999999985,-0.005668965920895688
2025-10-07,HK,7627845.277194358,0.0,0.0
2025-10-07,JP,0.0,0.0,
2025-10-08,US,6074363.6,60450.80000000005,0.010051825161149667
2025-10-08,HK,7587878.712738931,-39437.55824157679,-0.005170568105537209
2025-10-08,JP,0.0,0.0,
2025-10-09,US,6066163.8,-8206.60000000014,-0.0013510221877399862
2025-10-09,HK,7513416.265480693,-76012.64522925692,-0.010015594865377866
2025-10-09,JP,0.0,0.0,
2025-10-10,US,7716897.6,-163226.19999999995,-0.02690764796031389
2025-10-10,HK,7269592.541186739,-243147.91271385612,-0.032364742826649154
2025-10-10,JP,0.0,0.0,
2025-10-11,US,7716897.6,0.0,0.0
2025-10-11,HK,7269592.541186739,0.0,0.0
2025-10-11,JP,0.0,0.0,
2025-10-13,US,7855626.3,138740.59999999998,0.01797880536862378
2025-10-13,HK,7069587.401200416,-129074.95221089643,-0.01775545898612707
2025-10-13,JP,0.0,0.0,
2025-10-14,US,7811251.3,-35636.59999999971,-0.004536442880435861
2025-10-14,HK,4599698.683961709,-137483.06375876628,-0.01943921632421596
2025-10-14,JP,0.0,0.0,
2025-10-15,US,7850778.0,39518.19999999973,0.005059138220274608
2025-10-15,HK,4801066.269708246,198148.88058252688,0.04304854157292695
2025-10-15,JP,738280.2323005301,0.0,
2025-10-16,US,6988178.9,-56750.59999999983,-0.007228659376179002
2025-10-16,HK,4861112.480566969,60848.87385170396,0.012676152569325617
2025-10-16,JP,724098.1937759293,-17883.87416021779,-0.024102838778789503
2025-10-17,US,6862769.2,-125418.20000000011,-0.017947193652984486
2025-10-17,HK,4763794.86810933,-99951.22632256367,-0.020550255786787403
2025-10-17,JP,729616.3306859828,1398.880940783862,0.0019209659714599342
2025-10-18,US,6862769.2,0.0,0.0
2025-10-18,HK,4763794.86810933,0.0,0.0
2025-10-18,JP,729616.3306859828,0.0,0.0
2025-10-20,US,7035323.0,172557.1999999999,0.025143960837266662
2025-10-20,HK,4861904.789901815,95846.58542756006,0.020110242325110862
2025-10-20,JP,739363.8470027753,13518.887226724582,0.01862503423719529
2025-10-21,US,6988648.1,-46683.39999999986,-0.006635573093090372
2025-10-21,HK,4865779.990928367,4338.400430046058,0.0008924102756938321
2025-10-21,JP,740379.6308618705,397.9465900896912,0.0005377789728421619
2025-10-22,US,6910551.1,-78093.59999999993,-0.011174350014847644
2025-10-22,HK,5448894.510359574,-156616.7350989004,-0.032201309112459824
2025-10-22,JP,736505.2770316019,1580.0595913791406,0.002149959688255845
2025-10-23,US,6991778.2,81225.39999999985,0.011753823801404181
2025-10-23,HK,5485283.864477215,35828.27117075589,0.006574651459636368
2025-10-23,JP,738776.2341093605,2566.566286323273,0.0034861893268972916
2025-10-24,US,7035040.1,43263.60000000016,0.006187782100982576
2025-10-24,HK,5628567.354809718,144271.59654857242,0.026306312224546265
2025-10-24,JP,743502.6820019148,7863.592617682864,0.010689470871191877
2025-10-25,US,7035040.1,0.0,0.0
2025-10-25,HK,5628567.354809718,0.0,0.0
2025-10-25,JP,743502.6820019148,0.0,0.0
2025-10-27,US,7130432.8,95394.39999999997,0.013559894278356705
2025-10-27,HK,5752143.912085192,121830.66972586504,0.021638346657034853
2025-10-27,JP,755973.0858500134,14700.021114532281,0.019830777366472766
2025-10-28,US,7276312.48,121693.79999999986,0.017066818160042106
2025-10-28,HK,5606959.327134166,-146591.75784903826,-0.025478483754431843
2025-10-28,JP,742867.9891709886,-14932.019882833942,-0.019704433497536946
2025-10-29,US,7893099.3,-60125.999999999854,-0.008263251497962035
2025-10-29,HK,5606677.781825827,0.0,0.0
2025-10-29,JP,737489.3589932987,-10083.634667200598,-0.01348849510711452
2025-10-30,US,8637290.4,-101517.40000000026,-0.012861538432691482
2025-10-30,HK,5606850.993024682,2496.4290627492956,0.00044544452608374484
2025-10-30,JP,742329.1988671157,9625.332295445533,0.013136729222520108
2025-10-31,US,8673976.7,36688.000000000255,0.004247628399758361
2025-10-31,HK,5475297.301557774,-132968.38916822718,-0.023709359809416262
2025-10-31,JP,741130.6336809773,4483.430977028532,0.006086266207991532
2025-11-01,US,8673976.7,0.0,0.0
2025-11-01,HK,5475297.301557774,0.0,0.0
2025-11-01,JP,741130.6336809773,0.0,0.0
2025-11-03,US,8574092.6,-99882.39999999997,-0.011515179652257995
2025-11-03,HK,5392740.951883737,-81407.63322841516,-0.014871286733030339
2025-11-03,JP,1606472.247698342,0.0,0.0
2025-11-04,US,8308895.800000001,-265193.39999999997,-0.030929616971946395
2025-11-04,HK,5264060.148515945,-127896.65041521902,-0.02371989524110648
2025-11-04,JP,1572138.2600463708,-34240.35809530519,-0.021315247668644784
2025-11-05,US,8408055.0,99145.59999999999,0.011932463998405175
2025-11-05,HK,5279499.697387523,16786.962471820334,0.0031897926634768562
2025-11-05,JP,1586642.0231823642,7879.809752301189,0.0049911314606278095
2025-11-06,US,8207279.3,-200774.00000000012,-0.023878768633173803
2025-11-06,HK,5410628.048768296,131746.15722832902,0.0249572087300282
2025-11-06,JP,1619427.1751893177,38098.82376803052,0.02409292398620916
2025-11-07,US,8685204.780000001,71979.7999999999,0.00877023887806522
2025-11-07,HK,5281811.07949136,-128260.19928722177,-0.023707672723339564
2025-11-07,JP,1605447.6236082844,-25891.152879205074,-0.015871107370446072
2025-11-08,US,8685204.780000001,0.0,0.0
2025-11-08,HK,5281811.07949136,0.0,0.0
2025-11-08,JP,1605447.6236082844,0.0,0.0
2025-11-10,US,8758391.02,73191.34,0.00842712887651683
2025-11-10,HK,5416941.698816013,135748.55974388367,0.025704146046007664
2025-11-10,JP,1601415.9543461464,5038.454743198065,0.003156180004072491
2025-11-11,US,10555110.7,12151.980000000192,0.00138746716974052
2025-11-11,HK,5914402.409757253,-29795.024462019785,-0.00549793590014455
2025-11-11,JP,1566274.8700469765,-31723.172342575497,-0.019851821780168477
2025-11-12,US,10572821.4,17707.299999999872,0.001677604385522917
2025-11-12,HK,5860820.252207894,-53582.15754935792,-0.009059606336721534
2025-11-12,JP,1618011.5365974957,51736.66655051934,0.03303166483732682
